time,meta_x,meta_y,meta_z,prox_x,prox_y,prox_z,intr_x,intr_y,intr_z,dist_x,dist_y,dist_z,tips_x,tips_y,tips_z,elbow_x,elbow_y,elbow_z
57.09651,-0.1025222,0.2540183,-0.03577366,-0.08022062,0.2472269,0.0277001,-0.07630504,0.2363463,0.06592522,-0.07221418,0.2307012,0.09370124,-0.1021714,0.2470173,0.1085765,-0.1991581,0.4046324,-0.271836
57.12221,-0.1024123,0.2536204,-0.03522997,-0.08014406,0.2466435,0.02822696,-0.07627895,0.2360238,0.06654639,-0.07226906,0.2304674,0.09425488,-0.1019491,0.2465207,0.1093991,-0.1989843,0.4043011,-0.2712173
57.14351,-0.1023324,0.2533783,-0.03494925,-0.08007885,0.2461531,0.02848607,-0.07619995,0.2357029,0.0668539,-0.07219908,0.2301883,0.09451871,-0.1016747,0.2448993,0.1096867,-0.1989139,0.4042952,-0.2707716
57.16117,-0.1023618,0.2532558,-0.03478088,-0.08010407,0.2458801,0.02863629,-0.07614431,0.2355353,0.06703466,-0.0721174,0.2300453,0.09465671,-0.1015134,0.2438825,0.1097175,-0.1989347,0.404292,-0.2705118
57.18484,-0.1022757,0.2530555,-0.03438833,-0.07998899,0.245569,0.02899533,-0.07581573,0.2354413,0.06742717,-0.07162021,0.2301597,0.09496387,-0.1013696,0.2431905,0.1096542,-0.1988682,0.4043104,-0.269897
57.21178,-0.1018009,0.2526278,-0.03345413,-0.07949649,0.2450845,0.02989375,-0.07530388,0.2358764,0.06855114,-0.0711822,0.2313391,0.09608677,-0.1009304,0.2421368,0.1096985,-0.1987003,0.4045549,-0.2682773
57.23471,-0.1016592,0.2526175,-0.03304908,-0.07935004,0.2448923,0.03026601,-0.07539319,0.2360433,0.0691205,-0.07157405,0.2317989,0.09670528,-0.09999724,0.240775,0.1101359,-0.1989526,0.4049022,-0.2674058
57.2531,-0.1015835,0.2526517,-0.03285318,-0.07927749,0.2448021,0.03045119,-0.07564853,0.2361533,0.06942315,-0.07217468,0.2319918,0.09700053,-0.099589,0.2401527,0.1103554,-0.199316,0.4052871,-0.2667977
57.27651,-0.1016034,0.2529561,-0.03272391,-0.07930121,0.2448626,0.03056152,-0.07615481,0.2366352,0.06969521,-0.07313298,0.2327484,0.09730688,-0.09942735,0.2396955,0.1103348,-0.1997102,0.4061167,-0.2662009
57.30676,-0.1014632,0.2530632,-0.03245463,-0.07916413,0.2449704,0.0308247,-0.0764257,0.2371513,0.07001698,-0.07380966,0.2334667,0.09760557,-0.09935652,0.2395676,0.110267,-0.199561,0.4063647,-0.2657963
57.32899,-0.1013826,0.2532649,-0.03233203,-0.0790749,0.2451391,0.03093792,-0.07644965,0.2374064,0.07013487,-0.0738789,0.233812,0.09768611,-0.09918419,0.2391887,0.1102593,-0.1995185,0.4066968,-0.2655607
57.34965,-0.1013755,0.2536492,-0.03219652,-0.07904787,0.2454046,0.03105132,-0.07656134,0.2377557,0.07022513,-0.07400598,0.234335,0.09770789,-0.09918588,0.2392112,0.1102791,-0.1995096,0.4071808,-0.2653489
57.36707,-0.101368,0.2540171,-0.03206771,-0.07903012,0.2456052,0.03116292,-0.07657528,0.2380636,0.07030693,-0.07400221,0.2348184,0.09773429,-0.09923774,0.2394609,0.1102736,-0.1995803,0.4075224,-0.2652247
57.39495,-0.1014455,0.2544029,-0.03187793,-0.07910311,0.2458001,0.03133437,-0.07665435,0.2383558,0.07045416,-0.07405078,0.2351666,0.09785658,-0.09924643,0.2397647,0.1103656,-0.1996889,0.4078954,-0.2650859
57.42488,-0.1015378,0.2544769,-0.03162602,-0.07920752,0.2456332,0.03157704,-0.07649425,0.238141,0.07066724,-0.07347711,0.2350366,0.09795701,-0.099342,0.2402146,0.1105949,-0.199802,0.4078783,-0.2649079
57.46112,-0.1016194,0.2543781,-0.0309541,-0.0792935,0.2454305,0.03224749,-0.07631565,0.2378359,0.07120071,-0.07309815,0.2347194,0.09820565,-0.09938785,0.24011,0.1109686,-0.1999341,0.4077545,-0.2643264
57.493,-0.1014973,0.254274,-0.03071334,-0.07912757,0.2450521,0.03245071,-0.07604112,0.237169,0.07106131,-0.07270108,0.2339445,0.09766686,-0.09926985,0.2396906,0.1116148,-0.1998216,0.4075812,-0.2641128
57.5188,-0.1014157,0.2543366,-0.03045237,-0.079,0.2449966,0.03268104,-0.07597212,0.2371446,0.07114039,-0.07273181,0.2339902,0.09763452,-0.09897661,0.2396836,0.1115494,-0.1997844,0.4076096,-0.2638465
57.547,-0.1012621,0.2543809,-0.03003231,-0.07879759,0.2448522,0.03306983,-0.07590085,0.23709,0.07135037,-0.07276503,0.2342722,0.09764791,-0.09844527,0.2396047,0.1115206,-0.1997672,0.4076633,-0.2634335
57.57594,-0.1011217,0.2543537,-0.02963746,-0.07863697,0.2447662,0.03345633,-0.07588542,0.2372988,0.07167939,-0.07274555,0.2352296,0.09794161,-0.0978598,0.2393413,0.1115523,-0.1997367,0.4076617,-0.2630022
57.60399,-0.101001,0.254461,-0.0296161,-0.07848256,0.2446954,0.03347284,-0.07572272,0.2375359,0.07165877,-0.07253435,0.2358392,0.09784572,-0.09716903,0.2390067,0.1116021,-0.1997079,0.4076231,-0.2631598
57.63165,-0.1009785,0.2547131,-0.02961241,-0.07842366,0.2447701,0.03346138,-0.07567284,0.2378351,0.07163716,-0.07247114,0.2363953,0.09779454,-0.09650077,0.2386438,0.1113104,-0.1997429,0.407512,-0.2634656
57.65067,-0.1010145,0.2550595,-0.0296918,-0.07843226,0.2448782,0.03335819,-0.07567383,0.2380585,0.07152409,-0.07237959,0.236848,0.09762654,-0.09613276,0.2385925,0.1111071,-0.1997375,0.4073007,-0.2639955
57.67709,-0.1009486,0.2552718,-0.0294421,-0.07836597,0.2448736,0.03360068,-0.07558786,0.2383862,0.07177074,-0.07214966,0.2379275,0.09778564,-0.09570377,0.2386339,0.1108943,-0.1998443,0.4064189,-0.2644286
57.70644,-0.1008651,0.2554189,-0.02905187,-0.07830809,0.244799,0.03399579,-0.07547144,0.2386505,0.07222087,-0.07183509,0.2388092,0.09819166,-0.09518059,0.2384674,0.1109613,-0.1999947,0.4055938,-0.2646468
57.72931,-0.1008898,0.2554853,-0.02885967,-0.07835135,0.2447357,0.03419291,-0.07547209,0.2387799,0.0724583,-0.07170895,0.2392915,0.09840436,-0.09467247,0.2380712,0.1112511,-0.2001229,0.4051475,-0.264838
57.75191,-0.1010043,0.2554196,-0.02884683,-0.07847441,0.2445558,0.03420768,-0.07551178,0.2388208,0.07254243,-0.07169663,0.2394369,0.09851357,-0.09438232,0.2378754,0.1114122,-0.2001542,0.4047226,-0.2650985
57.77574,-0.1010172,0.2551942,-0.02881665,-0.078477,0.2442902,0.03424176,-0.07539404,0.2387338,0.07264509,-0.07144611,0.239641,0.09861603,-0.09433892,0.2375765,0.1114636,-0.2001209,0.4038776,-0.2655178
57.80126,-0.101011,0.2549751,-0.0287733,-0.07848206,0.2440454,0.03429877,-0.07534138,0.2386954,0.072795,-0.07131539,0.2398482,0.09883385,-0.09401177,0.2368047,0.1114622,-0.2000972,0.4032902,-0.2657719
57.82096,-0.1009534,0.2547519,-0.02865405,-0.07843782,0.2437881,0.03443011,-0.07525519,0.2384975,0.07294784,-0.07109714,0.2398315,0.09896138,-0.09391613,0.236551,0.1115991,-0.2001394,0.4029522,-0.2657198
57.84616,-0.1008652,0.2545693,-0.0285677,-0.07836062,0.2435961,0.03452714,-0.07517793,0.2383802,0.07307535,-0.07098512,0.2398588,0.09909324,-0.09382369,0.2362314,0.1117002,-0.2001228,0.4027592,-0.2656476
57.86308,-0.10076,0.2543519,-0.02843928,-0.07826632,0.2433675,0.03466276,-0.07514161,0.2382401,0.07325553,-0.07092663,0.23987,0.09931085,-0.09370244,0.2359878,0.1117799,-0.2001006,0.4026499,-0.265442
57.88203,-0.1007211,0.2541983,-0.02837674,-0.07824963,0.2431788,0.03472998,-0.0751495,0.2380961,0.07335676,-0.07089005,0.2398136,0.0994356,-0.09355067,0.2357248,0.1118909,-0.2000165,0.4025422,-0.265375
57.9095,-0.1004749,0.2540951,-0.02821688,-0.07805473,0.2430049,0.03489877,-0.07510449,0.2380736,0.07363185,-0.07075527,0.2400775,0.09981932,-0.09344647,0.2354,0.1118528,-0.1997666,0.4025254,-0.2651621
57.92916,-0.1002789,0.2540627,-0.02811801,-0.07788911,0.2429894,0.0350119,-0.07500447,0.2382628,0.07380296,-0.07060198,0.2406384,0.1000242,-0.09289633,0.2350002,0.111901,-0.1995826,0.4025793,-0.2650143
57.94962,-0.1000088,0.2541052,-0.02800341,-0.07764205,0.2430314,0.0351413,-0.07479839,0.2385753,0.07397138,-0.07033431,0.2414238,0.1001907,-0.09242941,0.2348903,0.1119418,-0.1993802,0.4028121,-0.2647954
57.9799,-0.0995908,0.2542227,-0.02793504,-0.07724966,0.2432194,0.03524863,-0.07440674,0.238961,0.07408245,-0.06984901,0.2420244,0.100286,-0.09182717,0.234865,0.1119687,-0.199325,0.4033449,-0.2644354
58.00662,-0.09934004,0.2544208,-0.02800533,-0.07702102,0.2434637,0.03522461,-0.07413493,0.239547,0.07406738,-0.06947275,0.2430206,0.1002632,-0.09127359,0.235037,0.1120259,-0.1994365,0.4038702,-0.2643369
58.03052,-0.09930108,0.2546041,-0.0279765,-0.0769969,0.2437128,0.03528897,-0.07403862,0.2399422,0.07411709,-0.06929103,0.2434672,0.1002993,-0.09083487,0.235275,0.1120273,-0.1996579,0.4043416,-0.2641311
58.05109,-0.09937585,0.254655,-0.028024,-0.07707107,0.24383,0.03526343,-0.07407007,0.2400586,0.07406368,-0.06924301,0.2436096,0.1002237,-0.09077968,0.2355657,0.1121039,-0.1999215,0.4048641,-0.2638723
58.07258,-0.09952379,0.2547435,-0.02806869,-0.07720546,0.2439551,0.03523232,-0.07414699,0.2402151,0.07399068,-0.06923739,0.243823,0.1001312,-0.09091436,0.2357015,0.1120423,-0.2002493,0.4054077,-0.2636357
58.09945,-0.09974653,0.2548136,-0.02813131,-0.07741752,0.2440381,0.03517609,-0.07428507,0.2403308,0.07389057,-0.06927311,0.2440046,0.1000071,-0.09122416,0.2361014,0.1120058,-0.2005184,0.4057917,-0.2635285
58.12268,-0.09994222,0.2548104,-0.02821046,-0.07758219,0.2440408,0.03509517,-0.07435135,0.2404846,0.0737807,-0.06924851,0.244369,0.09988108,-0.09145619,0.2363331,0.1119389,-0.2007219,0.4060138,-0.2635099
58.14543,-0.1001032,0.2547752,-0.02828823,-0.07769636,0.2439976,0.03500731,-0.07438274,0.2405548,0.07368389,-0.0692039,0.2445834,0.09979501,-0.09145205,0.2364015,0.1118037,-0.2008974,0.4062781,-0.263437
58.16222,-0.100197,0.2547373,-0.02841217,-0.07773288,0.2439443,0.03486243,-0.07435536,0.2405309,0.07350578,-0.06914811,0.2445949,0.09961231,-0.09144245,0.2365824,0.1117171,-0.2009707,0.4064921,-0.2634223
58.17978,-0.1002202,0.2547287,-0.02855448,-0.07771,0.2439258,0.03470571,-0.07430629,0.240514,0.07334159,-0.06911099,0.2445633,0.09946372,-0.09140297,0.2365031,0.1114757,-0.2009894,0.406623,-0.2634971
58.20529,-0.1000774,0.2546765,-0.02868941,-0.07749125,0.2438799,0.03454917,-0.07399165,0.2405898,0.07318973,-0.06879131,0.2447183,0.09932014,-0.09133589,0.2365419,0.1113204,-0.2008575,0.4066989,-0.2635691
58.22713,-0.09998029,0.2547736,-0.02873353,-0.07734717,0.2439789,0.03449201,-0.07382098,0.2407484,0.07313105,-0.06863511,0.2449012,0.09926352,-0.09095664,0.2365296,0.1111928,-0.2007678,0.4068517,-0.2635913
58.24918,-0.09989232,0.2549867,-0.02874698,-0.07720551,0.2441883,0.03446307,-0.07364292,0.2410018,0.07309064,-0.06844894,0.2451602,0.0992118,-0.0907504,0.2366985,0.1111505,-0.2006855,0.407091,-0.2636039
58.27689,-0.09974236,0.2552136,-0.02874821,-0.07701417,0.2444115,0.03444988,-0.07340109,0.2412457,0.07307314,-0.06817155,0.2454123,0.09918687,-0.09054046,0.2370044,0.1111403,-0.2005306,0.4073837,-0.2635798
