time,meta_x,meta_y,meta_z,prox_x,prox_y,prox_z,intr_x,intr_y,intr_z,dist_x,dist_y,dist_z,tips_x,tips_y,tips_z,elbow_x,elbow_y,elbow_z
4.322154,-0.1027243,0.3222901,-0.02978435,-0.10346,0.326584,0.03057714,-0.1129631,0.3233207,0.0574321,-0.1180557,0.3223352,0.07884587,-0.08184986,0.3221526,0.1178423,-0.190511,0.4845626,-0.2733201
4.374592,-0.1051223,0.3261219,-0.02765118,-0.1057935,0.3305792,0.03251931,-0.1147302,0.3274665,0.05954101,-0.1194896,0.326281,0.08098216,-0.08145165,0.3237836,0.1187807,-0.1921658,0.4849037,-0.2728594
4.427456,-0.1068326,0.3272231,-0.02796775,-0.107609,0.331839,0.03214799,-0.1164421,0.3288153,0.05925646,-0.1211376,0.3275896,0.08071987,-0.08316678,0.3250551,0.1186179,-0.193599,0.4834832,-0.2743366
4.467863,-0.1080583,0.3275734,-0.02763628,-0.108953,0.3324289,0.03237255,-0.1176852,0.3295225,0.05954311,-0.122254,0.3283607,0.08105887,-0.08459593,0.3267131,0.1191748,-0.1949897,0.4841455,-0.2731239
4.501063,-0.1090513,0.3284396,-0.02707712,-0.1101386,0.3333673,0.03283287,-0.1188213,0.3304535,0.0599856,-0.1233909,0.3292691,0.08155021,-0.08704835,0.3285419,0.1200826,-0.1960453,0.4835376,-0.2729586
4.551932,-0.1088448,0.3285969,-0.0270275,-0.1101686,0.3336459,0.03278637,-0.1187949,0.3308168,0.06004134,-0.1234165,0.3296827,0.08169554,-0.08684558,0.3296542,0.1207722,-0.1956388,0.4846925,-0.2720718
4.607618,-0.1085053,0.3289382,-0.02666526,-0.1099871,0.3339794,0.03306755,-0.118722,0.3310792,0.06035896,-0.1234573,0.3299027,0.08208238,-0.08611838,0.3302304,0.1214743,-0.1949932,0.4849115,-0.27118
4.675351,-0.1078195,0.3289777,-0.02676561,-0.1093971,0.3340837,0.03288851,-0.1181069,0.3312126,0.06019163,-0.122826,0.3300511,0.08198319,-0.0855816,0.3304871,0.121487,-0.1940926,0.4851778,-0.2707784
4.738735,-0.1073516,0.3292135,-0.02672403,-0.1089689,0.3343815,0.03285356,-0.1176778,0.3315241,0.06011413,-0.122411,0.3303433,0.08190693,-0.08520773,0.3306969,0.1215663,-0.1931848,0.4858468,-0.2700534
4.779769,-0.1069572,0.3292371,-0.02696106,-0.1086075,0.3344159,0.03258188,-0.117313,0.3315274,0.05982764,-0.1220483,0.330277,0.08160284,-0.08482342,0.3306749,0.1212037,-0.1911705,0.4861902,-0.2700107
4.838907,-0.1068802,0.3283826,-0.02746828,-0.1085695,0.3336521,0.03199374,-0.1173306,0.33076,0.05915469,-0.122175,0.3294971,0.08083118,-0.08452918,0.3298346,0.1203495,-0.1912144,0.4846149,-0.2703267
4.881008,-0.1067305,0.326951,-0.02809304,-0.1084559,0.3322239,0.03131859,-0.1172444,0.3292989,0.05843065,-0.1220901,0.327998,0.08007193,-0.08426361,0.3281808,0.1193623,-0.1909682,0.4832757,-0.2711437
4.915486,-0.1062837,0.326109,-0.02889642,-0.1079563,0.3313144,0.03048732,-0.1167921,0.3283475,0.0575628,-0.121645,0.3270366,0.07917003,-0.08320089,0.3270781,0.118272,-0.1909225,0.4822086,-0.2719396
5.002501,-0.104531,0.3239399,-0.0311988,-0.1060423,0.3300815,0.02798856,-0.1145463,0.3278828,0.0550637,-0.118826,0.327334,0.07678907,-0.08427609,0.3249193,0.1148929,-0.1889908,0.4793759,-0.2737478
5.05061,-0.1043333,0.3239966,-0.0303331,-0.1057298,0.3300676,0.02881921,-0.114137,0.3278388,0.05585807,-0.1183987,0.3271566,0.07753809,-0.08337088,0.3236404,0.1149881,-0.1880615,0.4790485,-0.273562
